TITLE="LBM output"
VARIABLES = "X", "Y", "U","V","density","f0","f1","f2","f3","f4","f5","f6","f7","f8","feq0","feq1","feq2","feq3","feq4","feq5","feq6","feq7","feq8",
ZONE T = "fluid", I=40, J=40, F=POINT
SOLUTIONTIME=1005
    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10478e+00    2.26886e+00    5.67197e-01    5.67196e-01    5.67197e-01    5.67196e-01    1.41767e-01    1.41804e-01    1.41767e-01    1.41804e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10454e+00    2.26875e+00    5.67229e-01    5.67128e-01    5.67174e-01    5.67128e-01    1.41770e-01    1.41797e-01    1.41770e-01    1.41797e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    2.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10455e+00    2.26875e+00    5.67151e-01    5.67150e-01    5.67204e-01    5.67150e-01    1.41782e-01    1.41794e-01    1.41782e-01    1.41794e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    3.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10470e+00    2.26881e+00    5.67214e-01    5.67143e-01    5.67200e-01    5.67143e-01    1.41801e-01    1.41794e-01    1.41801e-01    1.41794e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    4.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10480e+00    2.26885e+00    5.67190e-01    5.67170e-01    5.67228e-01    5.67170e-01    1.41836e-01    1.41763e-01    1.41836e-01    1.41763e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    5.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10506e+00    2.26895e+00    5.67226e-01    5.67197e-01    5.67252e-01    5.67197e-01    1.41873e-01    1.41743e-01    1.41873e-01    1.41743e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    6.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10535e+00    2.26907e+00    5.67245e-01    5.67236e-01    5.67290e-01    5.67236e-01    1.41922e-01    1.41714e-01    1.41922e-01    1.41714e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    7.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10574e+00    2.26923e+00    5.67284e-01    5.67282e-01    5.67334e-01    5.67282e-01    1.41976e-01    1.41686e-01    1.41976e-01    1.41686e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    8.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10620e+00    2.26943e+00    5.67325e-01    5.67339e-01    5.67389e-01    5.67339e-01    1.42036e-01    1.41656e-01    1.42036e-01    1.41656e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    9.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10676e+00    2.26966e+00    5.67380e-01    5.67406e-01    5.67453e-01    5.67406e-01    1.42099e-01    1.41627e-01    1.42099e-01    1.41627e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.00000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.10740e+00    2.26993e+00    5.67442e-01    5.67483e-01    5.67526e-01    5.67483e-01    1.42168e-01    1.41597e-01    1.42168e-01    1.41597e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.10000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.10812e+00    2.27024e+00    5.67514e-01    5.67568e-01    5.67607e-01    5.67568e-01    1.42240e-01    1.41569e-01    1.42240e-01    1.41569e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.20000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.10891e+00    2.27058e+00    5.67594e-01    5.67662e-01    5.67697e-01    5.67662e-01    1.42313e-01    1.41542e-01    1.42313e-01    1.41542e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.30000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.10977e+00    2.27096e+00    5.67684e-01    5.67763e-01    5.67795e-01    5.67763e-01    1.42388e-01    1.41518e-01    1.42388e-01    1.41518e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.40000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.11070e+00    2.27136e+00    5.67781e-01    5.67871e-01    5.67899e-01    5.67871e-01    1.42463e-01    1.41496e-01    1.42463e-01    1.41496e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.50000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.11167e+00    2.27178e+00    5.67884e-01    5.67983e-01    5.68008e-01    5.67983e-01    1.42536e-01    1.41478e-01    1.42536e-01    1.41478e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.60000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.11268e+00    2.27223e+00    5.67993e-01    5.68099e-01    5.68122e-01    5.68099e-01    1.42605e-01    1.41465e-01    1.42605e-01    1.41465e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
    1.70000e+01    0.00000e+00    0.00000e+00    0.00000e+00    5.11373e+00    2.27269e+00    5.68107e-01    5.68218e-01    5.68239e-01    5.68218e-01    1.42669e-01    1.41457e-01    1.42669e-01    1.41457e-01    2.90240e+00    9.79744e-01    7.25600e-01    5.37754e-01    7.25600e-01    2.44936e-01    1.34439e-01    1.34439e-01    2.44936e-01
